bullet_point,category,category_url,clickthrough_url,close_date,currency,funds_raised_amount,funds_raised_percent,image_url,is_indemand,is_pre_launch,is_proven,offered_by,open_date,perk_goal_percentage,perks_claimed,price_offered,price_retail,product_stage,project_id,project_type,source_url,tagline,tags,title
"null","Music","/explore/music","/projects/penny-for-the-workhouse-want-to-be-heard","2016-02-08T23:59:59-08:00","GBP","271","0.542","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/wbh7ngotpdzpa4p9dboi.jpg","false","false","false","null","2016-01-04T13:50:41-08:00","null","null","null","null","null","1590926","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","We are looking to raise funds for a PR campaign ahead of the release of our 3rd EP ""Sneaky Peekers""","[""other""]","Penny For The Workhouse want to be heard!"
"null","Music","/explore/music","/projects/help-adam-record-an-lp","2016-04-29T23:59:59-07:00","USD","100","0.030534351145","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/nslmnnnwiyvksxeplwcn.jpg","false","false","false","null","2016-02-29T02:06:45-08:00","null","null","null","null","null","1662433","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Adam Taitano Would Like To Record A Full-Length 12 Song LP. He Invites You To Consider Helping Him!","[""other""]","Help Adam Record an LP"
"null","Music","/explore/music","/projects/gira-triciclo-2016","2016-03-08T23:59:59-08:00","USD","995","0.331666666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/rxdnp0x5yxx2bqnvozmp.jpg","false","false","false","null","2016-01-18T04:58:12-08:00","null","null","null","null","null","1579622","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","HSM, Kontra y Filoxera quieren llevar su música alrededor de la región. ¡Ayúdanos a que sea posible!","[""other""]","Gira Triciclo 2016"
"null","Music","/explore/music","/projects/the-paul-dunton-orchestra-first-full-studio-album","2016-06-28T23:59:59-07:00","GBP","990","0.2475","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/oqzwyiehpey2iersrb55.jpg","false","false","false","null","2016-04-29T09:56:46-07:00","null","null","null","null","null","1656146","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help The Paul Dunton Orchestra fund their first full-length studio album!","[""other""]","The Paul Dunton Orchestra- First Full Studio Album"
"null","Music","/explore/music","/projects/kom-mek-wi-worship","2016-02-07T23:59:59-08:00","USD","360","0.024","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/m9hixlqpuriaqpxt1kmw.jpg","false","false","false","null","2015-12-09T15:44:18-08:00","null","null","null","null","null","1547180","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help equip Jamaicans for culturally relevant expressions of worship!","[""other""]","Kom Mek Wi Worship!"
"null","Music","/explore/music","/projects/francisco-ruiz-hijo-mio-album-release-2016","2016-02-22T23:59:59-08:00","USD","1275","0.1275","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/etoyzlttkcjnfzytvz52.jpg","false","false","false","null","2015-12-24T12:17:51-08:00","null","null","null","null","null","1576752","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Ayúdame a Terminar este Primer Disco/ Help me finish my first album HIJO MIO","[""other""]","Francisco Ruiz: Hijo Mío - Album Release 2016"
"null","Music","/explore/music","/projects/new-ilia-ep-in-2016","2015-11-21T23:59:59-08:00","USD","5479","0.456583333333","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/twlbi9a2xuwdpc5pvxhl.jpg","false","false","false","null","2015-10-17T10:33:43-07:00","null","null","null","null","null","1493056","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help ILIA record their next EP!","[""other""]","New ILIA EP in 2016"
"null","Music","/explore/music","/projects/the-new-superbytes-album","2016-01-20T23:59:59-08:00","USD","861","0.4305","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/nfk0arwddqd0yqdiv1as.jpg","false","false","false","null","2015-11-21T11:04:59-08:00","null","null","null","null","null","1529896","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help fund the new Superbytes album!","[""other""]","The New Superbytes Album!"
"null","Music","/explore/music","/projects/pivotal-moments-beyond-borders","2015-10-15T23:59:59-07:00","USD","265","0.0265","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/i8p6npmsk8ubiyusdlnm.jpg","false","false","false","null","2015-08-16T22:24:47-07:00","null","null","null","null","null","1394517","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Impressions of Germany observing its upcoming 25 year anniversary of East-West border reunification.","[""other""]","Pivotal Moments Beyond Borders "
"null","Music","/explore/music","/projects/payer-un-avocat-pour-mr-louis-pour-son-proces","2015-09-10T23:59:59-07:00","EUR","8","0.002666666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/oqmuke5mgxdhqfq8qxfb.jpg","false","false","false","null","2015-07-12T02:19:28-07:00","null","null","null","null","null","1350763","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Après tout ce que Mr.Louis fait pour le peuple, nous pouvons, à notre tour, l'aider pour une fois!","[""other""]","Payer un avocat pour Mr.Louis pour son procès"
"null","Music","/explore/music","/projects/the-please-please-me-year-of-the-horse","2015-11-17T23:59:59-08:00","USD","1718","0.229066666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/jwlfuffl1ytvvepofaz3.jpg","false","false","false","null","2015-09-28T20:48:48-07:00","null","null","null","null","null","1448876","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Our new album is ready for takeoff. Salvation songs to cry, sing, dance your way thru tough times.","[""other""]","The Please Please Me: Year of the Horse"
"null","Music","/explore/music","/projects/retro-youth-first-studio-album","2015-08-30T23:59:59-07:00","GBP","733","0.1466","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ccbpkjlbepn9mi4lvwjd.jpg","false","false","false","null","2015-07-21T12:06:47-07:00","null","null","null","null","null","1362951","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Retro Youth - British Alt Rock/RnB First Studio Album!","[""other""]","Retro Youth - First Studio Album!"
"null","Music","/explore/music","/projects/forestier-ep-formations","2015-09-13T23:59:59-07:00","USD","880","0.195555555556","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/iwyb7yz9bf5ceekmx3mc.jpg","false","false","false","null","2015-07-25T13:00:18-07:00","null","null","null","null","null","1362245","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Support Forestier's first album! 
 Brothers, in awe of the God who created this world with beauty.","[""other""]","Forestier EP - Formations"
"null","Music","/explore/music","/projects/update-campaign-still-open-using-the-link-below","2015-10-19T23:59:59-07:00","USD","2961","0.74025","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/kpfe4xj6vzszchowrg7i.jpg","false","false","false","null","2015-08-25T00:15:13-07:00","null","null","null","null","null","1408272","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","a “Small Sweet Step” toward Zo Tobi’s next record!","[""other""]","UPDATE: Campaign still open using the link below!"
"null","Music","/explore/music","/projects/your-sweet-action-debut-album","2016-09-19T23:59:59-07:00","USD","1810","0.181","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ftpejua45c0e75ybpx7k.jpg","false","false","false","null","2016-08-15T07:43:59-07:00","null","null","null","null","null","1438177","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Perfect blend of great songs, beautiful instrumentation, deep subject matter, thoughtful arranging.","[""other""]","Your Sweet Action DEBUT ALBUM!"
"null","Music","/explore/music","/projects/safety-in-numbers-physical-edition","2015-07-28T23:59:59-07:00","EUR","510","0.927272727273","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/wsekkirigcvesjzahdry.jpg","false","false","false","null","2015-07-14T06:49:22-07:00","null","null","null","null","null","1344837","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","This is the debut record by Husky Riders and your only chance to get a physical copy! Hurry!","[""other""]","Safety in Numbers - Physical Edition"
"null","Music","/explore/music","/projects/live-music-for-washburn-homecoming-2015","2015-07-24T23:59:59-07:00","USD","540","0.72","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/xrmyldyaw3gmpvmyot2h.jpg","false","false","false","null","2015-07-06T21:35:54-07:00","null","null","null","null","null","1342874","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help make the 2015 Homecoming celebration shine with 2 live bands playing downtown Saturday night!","[""other""]","Live Music for Washburn Homecoming 2015"
"null","Music","/explore/music","/projects/public-display-of-aggression-s-first-tour","2015-09-23T23:59:59-07:00","USD","30","0.02","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/g2zqarifbwo4xskizlks.jpg","false","false","false","null","2015-07-25T19:01:56-07:00","null","null","null","null","null","1368382","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","We are the Denver local band, Public Display of Aggression, looking to embark on our first tour!","[""other""]","Public Display of Aggression's First Tour!"
"null","Music","/explore/music","/projects/erin-s-debut-album-pt-2-final-stages","2015-10-08T23:59:59-07:00","USD","715","0.238333333333","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/upkzgpwgpho3z10npf18.jpg","false","false","false","null","2015-09-22T04:57:23-07:00","null","null","null","null","null","1440760","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Many of you have said 'yes' to going on this journey with me... Now let's FINISH THIS THING!!","[""other""]","Erin's Debut Album, Pt. 2 - Final Stages"
"null","Music","/explore/music","/projects/liz-sings-christmas--2","2015-09-03T23:59:59-07:00","USD","5482","0.68525","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/gbgf2oemzdlvpqjso71a.jpg","false","false","false","null","2015-08-04T10:01:56-07:00","null","null","null","null","null","1376764","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","I’m making a Christmas album! It's my first full-length recording, for awesome people like you!","[""other""]","Liz Sings Christmas"
"null","Music","/explore/music","/projects/hope-it-grows-bluegrass-country-album-campaign","2015-12-15T23:59:59-08:00","USD","650","0.026","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/pne3hpii6rsc0phdqoek.jpg","false","false","false","null","2015-10-31T09:00:11-07:00","null","null","null","null","null","1353819","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help me fund my Country/Bluegrass album! The title track, ""Hope It Grows"" says it all!","[""other""]","'Hope It Grows' Bluegrass & Country Album Campaign"
"null","Music","/explore/music","/projects/the-happily-entitled-ep","2015-10-24T23:59:59-07:00","USD","599","0.1198","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/hcs9ukdqyiivx1k2qt6e.jpg","false","false","false","null","2015-09-14T19:09:33-07:00","null","null","null","null","null","1404552","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","We are an Oklahoma City band trying to record our first EP!","[""other""]","The Happily Entitled EP"
"null","Music","/explore/music","/projects/invest-in-hip-hop-as-a-vehicle-for-social-justice","2015-10-01T23:59:59-07:00","USD","195","0.0195","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/lcufxagpbfhfh2srstl7.jpg","false","false","false","null","2015-08-06T15:34:18-07:00","null","null","null","null","null","1383964","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A3C Action Invests in Ideas That Use Art, Music, and Hip-Hop Culture As a Vehicle for Social Justice","[""other""]","Invest in Hip-Hop as a Vehicle for Social Justice"
"null","Music","/explore/music","/projects/abby-ward-music","2015-11-14T23:59:59-08:00","USD","17100","0.342","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/r3t1znlkrtxirs5zagge.jpg","false","false","false","null","2015-09-30T23:29:08-07:00","null","null","null","null","null","1417087","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Abby Ward Music","[""other""]","Abby Ward Music"
"null","Music","/explore/music","/projects/the-quincey-debut-album-on-vinyl","2015-12-13T23:59:59-08:00","USD","238","0.238","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/nsvvphxlbz9qa2rwhqfr.jpg","false","false","false","null","2015-10-14T11:56:17-07:00","null","null","null","null","null","1492630","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Pre-order The Quincey debut album on vinyl","[""other""]","The Quincey debut album on vinyl"
"null","Music","/explore/music","/projects/the-captain-ledge-band-s-2nd-album-and-video","2016-01-01T23:59:59-08:00","USD","2100","0.15","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/vko5ly2bbxa7fp2mjtdl.jpg","false","false","false","null","2015-11-02T07:15:47-08:00","null","null","null","null","null","1513570","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help fund our second album ""Rumors of the Great White Skunk"" and a new video! (and save a honeybee)","[""other""]","The Captain Ledge Band's 2nd album and video!"
"null","Music","/explore/music","/projects/darius-greer-is-set-to-release-his-debut-ep","2016-03-14T23:59:59-07:00","USD","775","0.129166666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/awltc2ubffa005wzt8zb.jpg","false","false","false","null","2016-01-14T05:36:40-08:00","null","null","null","null","null","1540422","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","My dream has always been to make a living as a singer/songwriter. I'd appreciate your help.","[""other""]","Darius Greer is set to release his debut EP"
"null","Music","/explore/music","/projects/four-femmes-latest-music-video-woman-up","2015-11-30T23:59:59-08:00","GBP","1130","0.376666666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/lql39zwc9irydwnkaa7h.jpg","false","false","false","null","2015-10-01T03:22:07-07:00","null","null","null","null","null","1463922","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Support Four Femmes on the Thames latest music video 'Woman Up!'","[""other""]","Four Femmes latest music video 'Woman Up!'"
"null","Music","/explore/music","/projects/response","2015-12-09T23:59:59-08:00","USD","6020","0.86","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/fzjtowfotwcyornychfd.jpg","false","false","false","null","2015-10-10T16:19:19-07:00","null","null","null","null","null","1484585","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Thani and UFO Funk Band are collaborating to create an experimental hip-hop fusion album; 'Response'","[""other""]","Response"
"null","Music","/explore/music","/projects/finishing-outlawinlove-the-new-album","2016-01-31T23:59:59-08:00","USD","1455","0.582","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/j0xrda2dipqfkxi5pivl.jpg","false","false","false","null","2016-01-01T00:21:45-08:00","null","null","null","null","null","1535864","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","My album ""Outlaw In Love"" is almost complete, and I need your help to share it with the world.","[""other""]","Finishing #OutlawInLove, the new album"
"null","Music","/explore/music","/projects/new-oceanship-album-release-phase","2016-03-31T23:59:59-07:00","CAD","4440","0.888","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ur8ifkitn40dj3jcau5w.jpg","false","false","false","null","2016-01-31T17:49:33-08:00","null","null","null","null","null","1533480","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Welcome to the Oceanship album - Bella Blue -  fundraiser for quick album release.","[""other""]","New Oceanship Album - Release Phase"
"null","Music","/explore/music","/projects/nouvel-album-de-monsieur-toto-le-coeur-en-joie","2015-12-01T23:59:59-08:00","EUR","1331","0.6655","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/dq9zxzjrhgtzucfoikqa.jpg","false","false","false","null","2015-10-22T09:23:30-07:00","null","null","null","null","null","1495406","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Monsieur toto : un duo d'indie-pop d'influences anglo-saxonnes mais chantant en français.","[""other""]","Nouvel album de Monsieur toto: 'Le Coeur En Joie' "
"null","Music","/explore/music","/projects/catc-to-record-tour-promote-merchandising","2015-12-18T23:59:59-08:00","USD","3103","0.6206","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ulauxmd97e4vlq37bhkq.jpg","false","false","false","null","2015-10-19T18:45:37-07:00","null","null","null","null","null","1498259","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","PLEASE SCROLL DOWN TO SELECT A PERK AND CLICK THE ARROW ON THE RIGHT TO VIEW THE INFO FOR EACH PERK!","[""other""]","CATC to Record, Tour, Promote & Merchandising!!!!!"
"null","Music","/explore/music","/projects/clubbers-die-younger-alternative-event","2015-05-11T23:59:59-07:00","EUR","110","0.11","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/wtxagoon7nahq6z7lmkj.jpg","false","false","false","null","2015-04-21T05:03:58-07:00","null","null","null","null","null","1234890","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Awesome alternative event in Brno needs support in order to grow + celebrate 2nd birthday in style!","[""other""]","CLUBBERS DIE YOUNGER - alternative event"
"null","Music","/explore/music","/projects/nathalie-hope-ep","2015-05-11T23:59:59-07:00","USD","1770","0.240816326531","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/dphwhsklnrmnswb8tymn.jpg","false","false","false","null","2015-04-01T08:20:27-07:00","null","null","null","null","null","1202511","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Join me in making my EP, ""We Are of The Light"" {reminding us who we are in Light of who He is}","[""other""]","Nathalie Hope EP"
"null","Music","/explore/music","/projects/choicee-qee-robot","2015-05-31T23:59:59-07:00","USD","204","0.00408","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/zt2h7zxoudf8jukal2hd.jpg","false","false","false","null","2015-04-21T01:01:24-07:00","null","null","null","null","null","1227404","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Choicee Qee Robot - The World's First Music Robot to Change The Way You Hear Music!","[""other""]","Choicee Qee Robot"
"null","Music","/explore/music","/projects/the-speakerphones-album-release--2","2015-06-20T23:59:59-07:00","CAD","1400","0.466666666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/vnc5lk6nzupqxv99m2v0.jpg","false","false","false","null","2015-04-21T21:37:32-07:00","null","null","null","null","null","1236207","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","We need a little boost to tie up loose ends and make our album a reality","[""other""]","The Speakerphones Album Release "
"null","Music","/explore/music","/projects/l-e-a-f-s-new-album","2015-07-20T23:59:59-07:00","EUR","3845","0.801041666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/g9kgmq4e0cmiqdy2z6sx.jpg","false","false","false","null","2015-06-05T02:24:30-07:00","null","null","null","null","null","973036","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","L.E.A.F's new Album fundraising campaign","[""other""]","L.E.A.F. 's New Album"
"null","Music","/explore/music","/projects/help-blind-mark-ski-again","2015-02-05T23:59:59-08:00","USD","1460","0.73","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/dwp4znnxinvpdc6tua4h.jpg","false","false","false","null","2015-01-18T19:49:39-08:00","null","null","null","null","null","1094775","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Blind Mark's trip to Sugarloaf for the New England Blind and Visually Impaired Ski Festival!","[""other""]","Help Blind Mark Ski Again! "
"null","Music","/explore/music","/projects/live-cd-release-to-benefit-veterans-causes","2015-06-29T23:59:59-07:00","USD","200","0.02","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/vuvyhussxveh82tgf91i.jpg","false","false","false","null","2015-04-30T06:18:18-07:00","null","null","null","null","null","1126522","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","To HONOR those who sacrificed.","[""other""]","Live CD release to benefit Veterans causes"
"null","Music","/explore/music","/projects/still-stubborn-help-collective-driven-venue","2015-07-05T23:59:59-07:00","EUR","65","0.004333333333","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/gi1mgv81cnfdvlya9ikn.jpg","false","false","false","null","2015-05-06T01:41:34-07:00","null","null","null","null","null","1209299","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Contribute to keeping a unique Venue delivering great music experiences for many years to come","[""other""]","Still Stubborn: Help Collective driven Venue"
"null","Music","/explore/music","/projects/help-aquil-tour-l-a-teambackpack-cypher-2015","2015-04-28T23:59:59-07:00","USD","630","0.7875","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/h0qmvisturcrdmeoa94a.jpg","false","false","false","null","2015-04-03T16:54:27-07:00","null","null","null","null","null","1208638","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Support Aquil's musical mission to Los Angeles for MULA2015 Team BackPack Cypher.","[""other""]","Help AQUIL tour L.A. - TeamBackpack  cypher 2015"
"null","Music","/explore/music","/projects/creating-a-grassroots-oasis-for-progress","2015-06-19T23:59:59-07:00","USD","3201","0.2000625","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/eqsq0ucgpbtibedfrlo6.jpg","false","false","false","null","2015-04-20T16:24:25-07:00","null","null","null","null","null","1215983","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A centrally located space in San Diego that puts grassroots organizing, local music and art first!","[""other""]","Creating a Grassroots Oasis for Progress"
"null","Music","/explore/music","/projects/help-air-guitar-alberta-send-a-champ-to-nationals","2015-06-06T23:59:59-07:00","CAD","1605","0.8025","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/v1v6x6itovdpnrqp0rdl.jpg","false","false","false","null","2015-05-04T18:31:42-07:00","null","null","null","null","null","1231641","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Let's send the Alberta Air Guitar champ to Nationals in Toronto AND raise money for Right To Play","[""other""]","Help Air Guitar Alberta Send a Champ to Nationals!"
"null","Music","/explore/music","/projects/music-in-common-building-bridges-building-peace","2015-05-04T23:59:59-07:00","USD","2526","0.072171428571","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/gwykwrm9dwsitqdlddjq.jpg","false","false","false","null","2015-03-30T19:41:49-07:00","null","null","null","null","null","1194676","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Music in Common builds peace and understanding between youth from diverse faiths and cultures","[""other""]","Music in Common: Building Bridges, Building Peace"
"null","Music","/explore/music","/projects/aletheia-evan-lamont-s-debut-album","2015-04-25T23:59:59-07:00","USD","360","0.36","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/thuwf6vox8ifeuz3apjq.jpg","false","false","false","null","2015-03-26T06:05:21-07:00","null","null","null","null","null","1194305","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Evan Lamont is preparing to record his debut album, Aletheia.","[""other""]","Aletheia - Evan Lamont's Debut Album"
"null","Music","/explore/music","/projects/haha-sounds-record-label","2016-08-27T23:59:59-07:00","GBP","1643","0.6572","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/wzrpngtg0p7o1oawlkwc.jpg","false","false","false","null","2016-07-28T11:47:22-07:00","null","null","null","null","null","1834369","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","HAHA Sounds is a  London based independent record label publishing and distributing records.","[""other""]","HAHA SOUNDS Record label"
"null","Music","/explore/music","/projects/little-tiny-things","2017-03-04T23:59:59-08:00","USD","2664","0.3552","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/lkvpwcldaqskuj7aamac.jpg","false","false","false","null","2017-01-18T13:04:31-08:00","null","null","null","null","null","1847112","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help Scott Garred (Silver Scooter/Super XX Man) finish his debut solo album!  Say what?","[""other""]","Little Tiny Things"
"null","Music","/explore/music","/projects/bloxx-our-debut-ep-album","2016-10-07T23:59:59-07:00","GBP","245","0.163333333333","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/owinhfdbeuanmirw1wfi.jpg","false","false","false","null","2016-08-08T07:45:06-07:00","null","null","null","null","null","1855805","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","'BLOXX' is an indie-rock band based in London, England. Looking forward to release a debut EP album.","[""other""]","'BLOXX' - OUR DEBUT EP ALBUM"
"null","Music","/explore/music","/projects/llamadon-2016-u-s-takeover-tour","2016-07-12T23:59:59-07:00","USD","597","0.02985","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/mbvydnfqbp9fn0xunt18.jpg","false","false","false","null","2016-05-23T11:02:06-07:00","null","null","null","null","null","1769129","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Llamadon is buying a van and traveling across the U.S. to spread our music!","[""other""]","Llamadon 2016 U.S. Takeover Tour"
"null","Music","/explore/music","/projects/the-stapletons-ballads-and-battles--2","2016-07-15T23:59:59-07:00","USD","2854","0.475666666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/bv7aycqo6lamidswwdrl.jpg","false","false","false","null","2016-06-15T05:09:58-07:00","null","null","null","null","null","1770384","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help us record and release our first album of original harp and guitar music.","[""other""]","The Stapletons: Ballads and Battles"
