Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2016-04-15,2016,4,15,Friday,15,2016-15,6.25,6.32,6.21,6.29,17800,6.29,0.008012851373214724,6.1850000000000005,5.549600000000001
2016-04-18,2016,4,18,Monday,16,2016-16,6.26,6.5,6.25,6.38,79600,6.38,0.014308450418714536,6.232857142857142,5.5686
2016-04-19,2016,4,19,Tuesday,16,2016-16,6.39,6.4,6.0,6.04,56000,6.04,-0.053291559010839484,6.236428571428571,5.5824
2016-04-20,2016,4,20,Wednesday,16,2016-16,6.06,6.24,6.06,6.22,14800,6.22,0.029801296270770328,6.242142857142857,5.6015999999999995
2016-04-21,2016,4,21,Thursday,16,2016-16,6.3,6.4,6.1,6.17,35900,6.17,-0.008038539482999596,6.24,5.630800000000001
2016-04-22,2016,4,22,Friday,16,2016-16,6.04,6.41,6.04,6.4,37700,6.4,0.03727715011822785,6.255714285714285,5.6638
2016-04-25,2016,4,25,Monday,17,2016-17,6.31,6.5,6.23,6.5,38400,6.5,0.015624984866008385,6.265714285714286,5.7017999999999995
2016-04-26,2016,4,26,Tuesday,17,2016-17,6.42,6.49,6.15,6.32,71800,6.32,-0.02769228128286505,6.268571428571429,5.7346
2016-04-27,2016,4,27,Wednesday,17,2016-17,6.35,6.47,6.06,6.25,57300,6.25,-0.011075976227857498,6.280714285714287,5.7624
2016-04-28,2016,4,28,Thursday,17,2016-17,6.26,6.49,6.15,6.49,28200,6.49,0.03839996337890628,6.302142857142857,5.7924
2016-04-29,2016,4,29,Friday,17,2016-17,6.4,6.44,6.25,6.43,65000,6.43,-0.009244983805169471,6.3100000000000005,5.8174
2016-05-02,2016,5,2,Monday,18,2016-18,6.24,6.41,6.24,6.32,61000,6.32,-0.017107256549595884,6.309285714285714,5.8414
2016-05-03,2016,5,3,Tuesday,18,2016-18,6.4,6.97,6.27,6.57,157200,6.57,0.03955696095088568,6.33,5.8728
2016-05-04,2016,5,4,Wednesday,18,2016-18,6.5,6.98,6.38,6.84,129900,6.84,0.041095886434084905,6.372857142857144,5.911600000000001
2016-05-05,2016,5,5,Thursday,18,2016-18,6.85,6.96,6.61,6.79,72000,6.79,-0.007309969242609737,6.408571428571428,5.9474
2016-05-06,2016,5,6,Friday,18,2016-18,6.71,6.84,6.41,6.61,40000,6.61,-0.026509547768760244,6.425,5.9796000000000005
2016-05-09,2016,5,9,Monday,19,2016-19,6.6,6.79,6.46,6.55,106900,6.55,-0.00907714698451001,6.461428571428571,6.0106
2016-05-10,2016,5,10,Tuesday,19,2016-19,6.51,6.52,6.18,6.39,68100,6.39,-0.02442752970841011,6.473571428571428,6.041
2016-05-11,2016,5,11,Wednesday,19,2016-19,6.35,6.35,5.96,6.07,65600,6.07,-0.05007820054935519,6.466428571428572,6.0624
2016-05-12,2016,5,12,Thursday,19,2016-19,6.13,6.2,5.55,5.57,46600,5.57,-0.08237232056999244,6.4071428571428575,6.070399999999999
2016-05-13,2016,5,13,Friday,19,2016-19,5.5,5.69,5.5,5.59,34500,5.59,0.0035906607379059263,6.342142857142858,6.0776
2016-05-16,2016,5,16,Monday,20,2016-20,5.52,5.78,5.51,5.72,25400,5.72,0.023255748489304784,6.299285714285714,6.0893999999999995
2016-05-17,2016,5,17,Tuesday,20,2016-20,5.69,5.7,5.31,5.41,26000,5.41,-0.054195796180117384,6.239285714285714,6.0920000000000005
2016-05-18,2016,5,18,Wednesday,20,2016-20,5.36,5.47,5.21,5.31,35100,5.31,-0.018484271248252138,6.155,6.0924000000000005
2016-05-19,2016,5,19,Thursday,20,2016-20,5.28,5.29,4.99,5.11,57700,5.11,-0.03766474791343333,6.060714285714285,6.0864
2016-05-20,2016,5,20,Friday,20,2016-20,5.12,5.12,4.75,4.87,81300,4.87,-0.04696677919463421,5.957142857142857,6.0724
2016-05-23,2016,5,23,Monday,21,2016-21,4.83,4.89,4.0,4.02,519500,4.02,-0.17453797219853262,5.7749999999999995,6.0394000000000005
2016-05-24,2016,5,24,Tuesday,21,2016-21,4.13,4.13,3.61,3.83,229400,3.83,-0.047263696050234394,5.56,5.9984
2016-05-25,2016,5,25,Wednesday,21,2016-21,3.86,3.87,3.45,3.54,361700,3.54,-0.07571800721406075,5.327857142857143,5.951600000000001
2016-05-26,2016,5,26,Thursday,21,2016-21,9.97,13.22,8.26,11.8,33156400,11.8,2.3333334231331757,5.698571428571428,6.08
2016-05-27,2016,5,27,Friday,21,2016-21,11.85,12.18,10.6,11.32,7605100,11.32,-0.04067800747050254,6.0392857142857155,6.1962
2016-05-31,2016,5,31,Tuesday,22,2016-22,11.8,12.47,10.9,12.3,3517400,12.3,0.0865724843048119,6.461428571428572,6.3267999999999995
2016-06-01,2016,6,1,Wednesday,22,2016-22,12.16,14.54,11.1,13.91,4538400,13.91,0.130894279000906,7.021428571428571,6.485
2016-06-02,2016,6,2,Thursday,22,2016-22,13.72,15.84,13.32,14.33,5087000,14.33,0.030194110776506244,7.647142857142858,6.646599999999999
2016-06-03,2016,6,3,Friday,22,2016-22,13.99,14.28,12.46,12.65,2286300,12.65,-0.11723658856386765,8.151428571428571,6.775400000000001
2016-06-06,2016,6,6,Monday,23,2016-23,12.41,13.18,12.33,12.73,1048600,12.73,0.006324104831502808,8.652142857142858,6.909
2016-06-07,2016,6,7,Tuesday,23,2016-23,12.76,13.0,11.76,11.9,561300,11.9,-0.06520031056970843,9.115714285714287,7.0368
2016-06-08,2016,6,8,Wednesday,23,2016-23,12.04,12.08,10.07,10.32,1124600,10.32,-0.13277310708865342,9.473571428571429,7.129
2016-06-09,2016,6,9,Thursday,23,2016-23,10.21,11.21,10.1,10.29,631700,10.29,-0.0029069509552638317,9.843571428571428,7.215
2016-06-10,2016,6,10,Friday,23,2016-23,10.4,10.76,10.01,10.09,436100,10.09,-0.01943632750306834,10.21642857142857,7.294
2016-06-13,2016,6,13,Monday,24,2016-24,10.12,10.37,9.72,10.14,535500,10.14,0.004955420215929207,10.653571428571427,7.3728
2016-06-14,2016,6,14,Tuesday,24,2016-24,10.55,10.87,9.5,9.64,3091400,9.64,-0.04930966302474071,11.06857142857143,7.441999999999999
2016-06-15,2016,6,15,Wednesday,24,2016-24,9.77,10.48,9.77,10.16,934300,10.16,0.05394185534957363,11.541428571428572,7.518000000000001
2016-06-16,2016,6,16,Thursday,24,2016-24,10.13,10.77,10.1,10.2,550800,10.2,0.003937004178520276,11.427142857142858,7.5964
2016-06-17,2016,6,17,Friday,24,2016-24,10.38,10.51,10.06,10.18,468400,10.18,-0.0019607357316996366,11.345714285714285,7.6784
2016-06-20,2016,6,20,Monday,25,2016-25,10.1,11.22,10.0,11.04,853700,11.04,0.08447933505856575,11.255714285714285,7.775400000000001
2016-06-21,2016,6,21,Tuesday,25,2016-25,11.31,11.31,10.36,10.62,626300,10.62,-0.038043485303006275,11.020714285714286,7.861400000000001
2016-06-22,2016,6,22,Wednesday,25,2016-25,11.08,11.44,10.57,10.77,975700,10.77,0.014124347817419336,10.766428571428571,7.9502
2016-06-23,2016,6,23,Thursday,25,2016-25,10.85,11.28,10.52,10.8,567300,10.8,0.0027854904081796583,10.634285714285715,8.040600000000001
2016-06-24,2016,6,24,Friday,25,2016-25,10.18,10.67,9.88,10.23,2524000,10.23,-0.05277783689184834,10.455714285714285,8.1204
2016-06-27,2016,6,27,Monday,26,2016-26,10.0,10.15,9.38,9.56,839600,9.56,-0.06549356330402767,10.288571428571428,8.185799999999999
2016-06-28,2016,6,28,Tuesday,26,2016-26,9.72,10.18,9.51,10.12,488600,10.12,0.05857734742283993,10.274285714285714,8.2606
2016-06-29,2016,6,29,Wednesday,26,2016-26,10.23,10.38,9.71,10.26,355700,10.26,0.013834026176475556,10.272142857142857,8.345
2016-06-30,2016,6,30,Thursday,26,2016-26,10.19,10.46,10.0,10.21,347700,10.21,-0.004873312828406529,10.280714285714286,8.4248
2016-07-01,2016,7,1,Friday,26,2016-26,10.21,10.56,9.99,10.43,218000,10.43,0.021547528521727255,10.301428571428573,8.51
2016-07-05,2016,7,5,Tuesday,27,2016-27,10.4,10.48,10.0,10.14,470900,10.14,-0.027804405883777195,10.337142857142856,8.5848
2016-07-06,2016,7,6,Wednesday,27,2016-27,10.06,10.85,10.0,10.57,219000,10.57,0.04240624624678846,10.366428571428571,8.6662
2016-07-07,2016,7,7,Thursday,27,2016-27,10.74,11.03,10.34,10.66,337300,10.66,0.008514678825578548,10.399285714285714,8.753
2016-07-08,2016,7,8,Friday,27,2016-27,10.64,10.76,10.51,10.67,151400,10.67,0.0009381077884595967,10.434285714285716,8.8414
2016-07-11,2016,7,11,Monday,28,2016-28,10.74,11.21,10.66,11.0,244800,11.0,0.03092782768007951,10.431428571428572,8.9316
2016-07-12,2016,7,12,Tuesday,28,2016-28,11.08,11.19,10.7,10.87,197500,10.87,-0.011818192221901613,10.449285714285717,9.0204
2016-07-13,2016,7,13,Wednesday,28,2016-28,10.9,11.1,10.55,10.63,255800,10.63,-0.022079096011491828,10.439285714285715,9.1066
2016-07-14,2016,7,14,Thursday,28,2016-28,10.67,10.67,10.16,10.28,288500,10.28,-0.032925717563657364,10.402142857142858,9.1808
2016-07-15,2016,7,15,Friday,28,2016-28,10.35,10.65,10.28,10.46,140000,10.46,0.017509757767645073,10.418571428571429,9.2532
2016-07-18,2016,7,18,Monday,29,2016-29,10.41,10.69,10.33,10.53,88000,10.53,0.0066921314119439135,10.487857142857141,9.328000000000001
2016-07-19,2016,7,19,Tuesday,29,2016-29,10.55,10.55,10.29,10.33,132600,10.33,-0.01899333469486275,10.502857142857142,9.4024
2016-07-20,2016,7,20,Wednesday,29,2016-29,10.3,10.85,10.23,10.77,196900,10.77,0.04259443729983681,10.539285714285715,9.486799999999999
2016-07-21,2016,7,21,Thursday,29,2016-29,10.8,11.13,10.53,10.64,198800,10.64,-0.012070576500969987,10.569999999999999,9.5718
2016-07-22,2016,7,22,Friday,29,2016-29,10.71,10.9,10.45,10.77,166300,10.77,0.012218055474265244,10.594285714285716,9.6658
2016-07-25,2016,7,25,Monday,30,2016-30,10.85,11.91,10.72,11.61,986300,11.61,0.07799435127303567,10.699285714285713,9.7866
2016-07-26,2016,7,26,Tuesday,30,2016-30,11.54,11.9,11.15,11.39,378000,11.39,-0.018949123157636305,10.757857142857144,9.9026
2016-07-27,2016,7,27,Wednesday,30,2016-30,11.4,11.95,11.2,11.91,364400,11.91,0.04565403761328235,10.847142857142858,10.0264
2016-07-28,2016,7,28,Thursday,30,2016-30,12.0,12.2,10.65,11.21,524600,11.21,-0.058774124116990456,10.885714285714286,10.1424
2016-07-29,2016,7,29,Friday,30,2016-30,11.11,11.35,11.02,11.1,475000,11.1,-0.009812636601509661,10.892857142857142,10.258199999999999
2016-08-01,2016,8,1,Monday,31,2016-31,11.08,11.38,10.9,11.18,173300,11.18,0.007207200086191579,10.915000000000001,10.3796
2016-08-02,2016,8,2,Tuesday,31,2016-31,11.21,11.26,10.59,10.98,227400,10.98,-0.01788915540967051,10.94,10.501800000000001
2016-08-03,2016,8,3,Wednesday,31,2016-31,11.01,11.26,10.87,11.02,175500,11.02,0.003643070782787694,10.992857142857144,10.6418
2016-08-04,2016,8,4,Thursday,31,2016-31,11.35,11.45,10.83,11.23,228000,11.23,0.019056177472725144,11.047857142857142,10.7898
2016-08-05,2016,8,5,Friday,31,2016-31,11.26,11.88,11.06,11.71,321500,11.71,0.04274269950816567,11.132142857142858,10.953200000000002
2016-08-08,2016,8,8,Monday,32,2016-32,11.92,12.18,11.39,11.6,277200,11.6,-0.009393651265491632,11.222857142857142,10.949199999999998
2016-08-09,2016,8,9,Tuesday,32,2016-32,11.54,11.7,11.25,11.66,176400,11.66,0.005172367583558657,11.286428571428571,10.956000000000001
2016-08-10,2016,8,10,Wednesday,32,2016-32,11.01,11.19,10.01,10.56,889100,10.56,-0.09433957480192856,11.280714285714286,10.921199999999999
2016-08-11,2016,8,11,Thursday,32,2016-32,10.54,10.76,10.41,10.75,225900,10.75,0.0179923837910414,11.279285714285715,10.857999999999999
2016-08-12,2016,8,12,Friday,32,2016-32,10.7,12.28,10.62,11.65,592600,11.65,0.08372089474700228,11.282142857142858,10.804399999999998
2016-08-15,2016,8,15,Monday,33,2016-33,11.85,12.09,11.36,11.45,322800,11.45,-0.017167366164289044,11.286428571428571,10.7804
2016-08-16,2016,8,16,Tuesday,33,2016-33,11.47,13.2,11.47,12.93,1191200,12.93,0.12925768738555377,11.359285714285715,10.784399999999998
2016-08-17,2016,8,17,Wednesday,33,2016-33,12.93,13.05,12.37,12.68,466900,12.68,-0.019334879667398552,11.464285714285714,10.8
2016-08-18,2016,8,18,Thursday,33,2016-33,12.6,13.52,12.52,13.35,782500,13.35,0.05283912146441061,11.625,10.860600000000002
2016-08-19,2016,8,19,Friday,33,2016-33,13.37,13.37,12.83,13.11,563900,13.11,-0.017977581867758552,11.762857142857142,10.917
2016-08-22,2016,8,22,Monday,34,2016-34,13.11,13.7,12.81,12.97,523400,12.97,-0.010678824814242649,11.905,10.9746
2016-08-23,2016,8,23,Tuesday,34,2016-34,13.06,13.18,12.76,12.91,313300,12.91,-0.004626092396406989,12.040000000000001,11.03
2016-08-24,2016,8,24,Wednesday,34,2016-34,12.85,13.27,11.96,12.18,503400,12.18,-0.056545278920561826,12.107857142857142,11.0808
2016-08-25,2016,8,25,Thursday,34,2016-34,12.23,12.36,11.68,11.96,335100,11.96,-0.018062418843727057,12.125714285714285,11.116800000000001
2016-08-26,2016,8,26,Friday,34,2016-34,11.92,12.33,11.65,12.09,220300,12.09,0.010869574751360966,12.160714285714286,11.154599999999999
2016-08-29,2016,8,29,Monday,35,2016-35,12.0,12.5,11.72,12.33,302900,12.33,0.019851097443269294,12.208571428571428,11.1976
2016-08-30,2016,8,30,Tuesday,35,2016-35,12.27,12.72,12.27,12.4,317000,12.4,0.005677185341228963,12.34,11.2248
2016-08-31,2016,8,31,Wednesday,35,2016-35,12.4,12.4,11.88,12.22,285400,12.22,-0.014516077180557141,12.444999999999999,11.2568
2016-09-01,2016,9,1,Thursday,35,2016-35,12.17,12.39,11.97,12.35,148700,12.35,0.010638307004924963,12.495000000000001,11.288400000000001
2016-09-02,2016,9,2,Friday,35,2016-35,12.33,12.33,11.95,12.16,273700,12.16,-0.01538465815294221,12.545714285714286,11.3156
2016-09-06,2016,9,6,Tuesday,36,2016-36,12.17,12.91,12.15,12.81,246600,12.81,0.05345399509547888,12.537142857142857,11.3672
2016-09-07,2016,9,7,Wednesday,36,2016-36,12.75,13.47,12.74,13.44,342300,13.44,0.049180260743930004,12.59142857142857,11.4448
2016-09-08,2016,9,8,Thursday,36,2016-36,13.34,13.65,13.07,13.46,269100,13.46,0.001488129344353828,12.599285714285713,11.511600000000001
2016-09-09,2016,9,9,Friday,36,2016-36,13.25,13.44,12.61,12.97,311900,12.97,-0.03640414336771591,12.589285714285714,11.565800000000001
2016-09-12,2016,9,12,Monday,37,2016-37,12.79,13.15,12.2,13.03,209700,13.03,0.004626018867162962,12.593571428571428,11.6222
2016-09-13,2016,9,13,Tuesday,37,2016-37,12.87,12.87,12.43,12.71,123600,12.71,-0.024558687749968944,12.579285714285714,11.6678
2016-09-14,2016,9,14,Wednesday,37,2016-37,12.8,13.34,12.76,13.06,287500,13.06,0.027537402078619877,12.642142857142858,11.7262
2016-09-15,2016,9,15,Thursday,37,2016-37,12.98,14.14,12.9,13.88,704600,13.88,0.06278711090947153,12.779285714285715,11.7924
2016-09-16,2016,9,16,Friday,37,2016-37,13.83,14.32,13.63,14.31,428100,14.31,0.030979848820635425,12.937857142857142,11.8654
2016-09-19,2016,9,19,Monday,38,2016-38,14.44,14.55,13.7,13.84,309600,13.84,-0.03284418261683031,13.045714285714286,11.928799999999999
2016-09-20,2016,9,20,Tuesday,38,2016-38,13.98,14.49,13.67,14.38,297500,14.38,0.03901733785400685,13.187142857142858,11.9964
2016-09-21,2016,9,21,Wednesday,38,2016-38,14.26,14.45,13.84,14.31,202800,14.31,-0.00486785078352836,13.336428571428572,12.065199999999999
2016-09-22,2016,9,22,Thursday,38,2016-38,14.41,14.5,13.9,14.29,248200,14.29,-0.0013976559872251881,13.475,12.138399999999999
2016-09-23,2016,9,23,Friday,38,2016-38,14.33,14.92,14.12,14.31,240900,14.31,0.0013996121635453385,13.628571428571428,12.219000000000001
2016-09-26,2016,9,26,Monday,39,2016-39,14.32,14.45,13.08,14.0,358400,14.0,-0.021663201294651158,13.713571428571427,12.2898
2016-09-27,2016,9,27,Tuesday,39,2016-39,14.03,14.22,13.74,14.02,192700,14.02,0.0014286041259765625,13.754999999999999,12.3596
2016-09-28,2016,9,28,Wednesday,39,2016-39,14.07,14.22,13.82,14.19,139800,14.19,0.012125471973539748,13.807142857142859,12.4368
2016-09-29,2016,9,29,Thursday,39,2016-39,14.03,14.14,13.55,13.73,231100,13.73,-0.0324171988548112,13.861428571428572,12.495999999999999
2016-09-30,2016,9,30,Friday,39,2016-39,13.96,14.22,13.52,14.11,391100,14.11,0.028040804203779857,13.93857142857143,12.5654
2016-10-03,2016,10,3,Monday,40,2016-40,14.19,14.83,14.01,14.21,359200,14.21,0.006730447649258675,14.045714285714286,12.6342
2016-10-04,2016,10,4,Tuesday,40,2016-40,14.13,14.43,13.83,14.16,308100,14.16,-0.0035186622519800537,14.124285714285715,12.6852
2016-10-05,2016,10,5,Wednesday,40,2016-40,14.32,14.41,14.1,14.22,300500,14.22,0.004237317815202202,14.14857142857143,12.741800000000001
2016-10-06,2016,10,6,Thursday,40,2016-40,14.25,14.47,13.71,14.02,193100,14.02,-0.014064683931748312,14.127857142857144,12.784
2016-10-07,2016,10,7,Friday,40,2016-40,14.02,14.04,13.59,13.86,194000,13.86,-0.011412324954513386,14.129285714285714,12.837
2016-10-10,2016,10,10,Monday,41,2016-41,13.98,14.59,13.86,14.25,333900,14.25,0.02813855360630302,14.120000000000001,12.9
2016-10-11,2016,10,11,Tuesday,41,2016-41,14.05,14.14,13.24,13.36,199900,13.36,-0.062456164443702056,14.052142857142858,12.943600000000002
2016-10-12,2016,10,12,Wednesday,41,2016-41,13.36,13.5,12.92,13.05,158900,13.05,-0.023203553436279223,13.963571428571429,12.985
2016-10-13,2016,10,13,Thursday,41,2016-41,12.92,13.3,12.75,12.88,109600,12.88,-0.01302682557925483,13.861428571428572,13.0222
2016-10-14,2016,10,14,Friday,41,2016-41,12.97,12.97,12.28,12.45,138400,12.45,-0.033385116564841444,13.750714285714286,13.046600000000002
2016-10-17,2016,10,17,Monday,42,2016-42,12.45,12.45,12.0,12.3,92900,12.3,-0.012048162315524302,13.627857142857142,13.058399999999999
2016-10-18,2016,10,18,Tuesday,42,2016-42,12.45,12.8,12.35,12.6,71100,12.6,0.02439025903112113,13.514285714285714,13.078400000000002
2016-10-19,2016,10,19,Wednesday,42,2016-42,12.55,12.63,12.05,12.4,112800,12.4,-0.015873075943202752,13.419285714285715,13.0932
2016-10-20,2016,10,20,Thursday,42,2016-42,12.35,12.95,12.25,12.75,91500,12.75,0.028225838083631327,13.322142857142856,13.137
2016-10-21,2016,10,21,Friday,42,2016-42,12.7,13.1,12.7,12.85,75600,12.85,0.007843167174096166,13.224999999999998,13.179
2016-10-24,2016,10,24,Monday,43,2016-43,12.95,13.0,12.35,12.6,103400,12.6,-0.01945525234073231,13.11357142857143,13.198000000000002
2016-10-25,2016,10,25,Tuesday,43,2016-43,12.6,12.65,12.0,12.05,139400,12.05,-0.043650807466936614,12.958571428571428,13.21
2016-10-26,2016,10,26,Wednesday,43,2016-43,12.6,12.75,11.0,11.25,472900,11.25,-0.06639005627153238,12.760714285714284,13.176400000000001
2016-10-27,2016,10,27,Thursday,43,2016-43,11.3,11.31,10.5,10.65,456500,10.65,-0.053333367241753526,12.531428571428572,13.1358
2016-10-28,2016,10,28,Friday,43,2016-43,10.6,11.6,10.35,11.1,210300,11.1,0.04225359427773889,12.30642857142857,13.0908
2016-10-31,2016,10,31,Monday,44,2016-44,11.25,11.35,10.9,11.15,182100,11.15,0.004504435616418112,12.14857142857143,13.051599999999999
2016-11-01,2016,11,1,Tuesday,44,2016-44,11.15,11.4,11.1,11.35,179400,11.35,0.017937288769684923,12.027142857142858,13.019200000000001
2016-11-02,2016,11,2,Wednesday,44,2016-44,11.3,11.35,10.9,11.05,437200,11.05,-0.02643173397814602,11.896428571428572,12.981999999999998
2016-11-03,2016,11,3,Thursday,44,2016-44,9.95,11.2,8.8,9.45,453300,9.45,-0.1447964121133034,11.682142857142855,12.9274
2016-11-04,2016,11,4,Friday,44,2016-44,9.5,10.4,8.9,10.15,211800,10.15,0.07407405538557055,11.528571428571428,12.8912
2016-11-07,2016,11,7,Monday,45,2016-45,10.35,10.75,10.15,10.55,164600,10.55,0.03940892485102476,11.382142857142858,12.860400000000002
2016-11-08,2016,11,8,Tuesday,45,2016-45,10.55,10.9,10.25,10.6,94500,10.6,0.0047393544863414405,11.25357142857143,12.8258
2016-11-09,2016,11,9,Wednesday,45,2016-45,10.95,11.95,10.5,11.75,295800,11.75,0.1084905261457001,11.182142857142859,12.8128
2016-11-10,2016,11,10,Thursday,45,2016-45,12.1,12.35,11.45,11.9,152600,11.9,0.012765924981299914,11.114285714285714,12.806400000000002
2016-11-11,2016,11,11,Friday,45,2016-45,11.9,13.55,11.75,13.5,227000,13.5,0.1344538178789738,11.178571428571429,12.8294
2016-11-14,2016,11,14,Monday,46,2016-46,13.75,13.95,13.15,13.8,387100,13.8,0.022222236350730507,11.303571428571429,12.8622
2016-11-15,2016,11,15,Tuesday,46,2016-46,13.6,14.0,13.55,13.9,217100,13.9,0.007246335247339308,11.492857142857144,12.883999999999999
2016-11-16,2016,11,16,Wednesday,46,2016-46,13.75,14.07,13.35,13.55,141400,13.55,-0.025179815640341552,11.700000000000001,12.8862
2016-11-17,2016,11,17,Thursday,46,2016-46,13.55,13.95,13.3,13.9,133000,13.9,0.02583021570986621,11.900000000000002,12.895
2016-11-18,2016,11,18,Friday,46,2016-46,13.85,14.15,13.7,13.9,155300,13.9,0.0,12.096428571428572,12.913599999999999
2016-11-21,2016,11,21,Monday,47,2016-47,13.85,14.05,13.4,13.8,134000,13.8,-0.007194203635955465,12.271428571428572,12.928999999999998
2016-11-22,2016,11,22,Tuesday,47,2016-47,13.8,13.82,12.95,13.65,151800,13.65,-0.010869606531259235,12.457142857142857,12.947800000000003
2016-11-23,2016,11,23,Wednesday,47,2016-47,13.3,13.9,12.76,13.75,118200,13.75,0.007326035477244419,12.764285714285716,12.9616
2016-11-25,2016,11,25,Friday,47,2016-47,13.75,14.15,13.5,14.0,85600,14.0,0.018181818181818077,13.039285714285715,12.964
2016-11-28,2016,11,28,Monday,48,2016-48,13.95,13.95,13.2,13.55,160000,13.55,-0.03214284351893837,13.25357142857143,12.9488
2016-11-29,2016,11,29,Tuesday,48,2016-48,13.6,13.75,13.0,13.4,102900,13.4,-0.011070152774400377,13.453571428571427,12.94
2016-11-30,2016,11,30,Wednesday,48,2016-48,13.4,13.65,12.6,12.9,302600,12.9,-0.03731343389805564,13.535714285714286,12.9104
2016-12-01,2016,12,1,Thursday,48,2016-48,12.95,13.2,12.35,12.55,126200,12.55,-0.027131739391112242,13.582142857142857,12.8752
2016-12-02,2016,12,2,Friday,48,2016-48,12.45,13.2,12.35,13.1,104500,13.1,0.043824715727168284,13.553571428571429,12.851400000000002
2016-12-05,2016,12,5,Monday,49,2016-49,13.15,13.75,12.74,13.25,119700,13.25,0.011450352226130667,13.514285714285716,12.8302
2016-12-06,2016,12,6,Tuesday,49,2016-49,13.2,13.75,12.95,13.5,98500,13.5,0.018867924528301883,13.485714285714286,12.8202
2016-12-07,2016,12,7,Wednesday,49,2016-49,13.2,13.75,12.5,12.7,146900,12.7,-0.0592592733877676,13.424999999999999,12.7938
2016-12-08,2016,12,8,Thursday,49,2016-49,12.55,13.12,12.2,13.0,172700,13.0,0.023622062617355555,13.360714285714284,12.77
2016-12-09,2016,12,9,Friday,49,2016-49,13.15,13.45,12.9,13.4,116100,13.4,0.030769201425405734,13.325000000000001,12.763399999999999
2016-12-12,2016,12,12,Monday,50,2016-50,13.3,13.5,13.0,13.4,203300,13.4,0.0,13.296428571428573,12.7492
2016-12-13,2016,12,13,Tuesday,50,2016-50,13.45,13.7,13.2,13.55,161100,13.55,0.011194072871252958,13.289285714285715,12.735999999999999
2016-12-14,2016,12,14,Wednesday,50,2016-50,13.55,13.93,13.0,13.45,200200,13.45,-0.007380101849600251,13.267857142857142,12.7218
2016-12-15,2016,12,15,Thursday,50,2016-50,13.4,14.0,13.25,13.4,253900,13.4,-0.003717486352707633,13.225,12.7054
2016-12-16,2016,12,16,Friday,50,2016-50,13.45,13.95,13.15,13.3,1276400,13.3,-0.00746264407777486,13.207142857142857,12.690999999999999
2016-12-19,2016,12,19,Monday,51,2016-51,13.35,13.75,13.3,13.45,176100,13.45,0.01127816664504766,13.210714285714287,12.6828
2016-12-20,2016,12,20,Tuesday,51,2016-51,13.45,13.62,13.15,13.38,125600,13.38,-0.005576194076484131,13.245000000000001,12.6654
2016-12-21,2016,12,21,Wednesday,51,2016-51,13.35,13.35,12.8,12.8,125000,12.8,-0.04299063994505692,13.262857142857143,12.654199999999998
2016-12-22,2016,12,22,Thursday,51,2016-51,12.8,12.9,12.2,12.4,116100,12.4,-0.03125004423782163,13.212857142857143,12.641200000000001
2016-12-23,2016,12,23,Friday,51,2016-51,12.35,13.05,12.35,12.8,156200,12.8,0.03225811165403902,13.180714285714286,12.6396
2016-12-27,2016,12,27,Tuesday,52,2016-52,12.75,13.0,12.15,12.25,211500,12.25,-0.0429687642608767,13.09142857142857,12.6356
2016-12-28,2016,12,28,Wednesday,52,2016-52,12.25,12.3,11.9,11.95,171000,11.95,-0.02448981148856022,13.037857142857144,12.6286
2016-12-29,2016,12,29,Thursday,52,2016-52,11.95,12.18,11.9,11.9,98100,11.9,-0.004184116446269481,12.959285714285715,12.614600000000001
2016-12-30,2016,12,30,Friday,52,2016-52,11.95,12.0,11.65,11.75,346300,11.75,-0.012605010364596936,12.84142857142857,12.601600000000001
2017-01-03,2017,1,3,Tuesday,01,2017-01,11.9,11.95,11.65,11.75,146500,11.75,0.0,12.723571428571429,12.581600000000002
2017-01-04,2017,1,4,Wednesday,01,2017-01,11.8,12.6,11.5,12.35,195000,12.35,0.05106386225274262,12.637857142857142,12.5716
2017-01-05,2017,1,5,Thursday,01,2017-01,12.35,12.45,11.95,12.15,89000,12.15,-0.016194393260063333,12.545,12.5626
2017-01-06,2017,1,6,Friday,01,2017-01,12.2,12.55,11.95,12.05,128100,12.05,-0.008230405838276611,12.448571428571428,12.5626
2017-01-09,2017,1,9,Monday,02,2017-02,12.45,12.55,11.85,12.35,92500,12.35,0.024896280994711528,12.380714285714287,12.5846
2017-01-10,2017,1,10,Tuesday,02,2017-02,12.45,12.45,11.8,12.15,107900,12.15,-0.016194393260063333,12.287857142857144,12.614600000000001
2017-01-11,2017,1,11,Wednesday,02,2017-02,12.05,12.05,11.25,11.4,147300,11.4,-0.06172839699979549,12.146428571428572,12.6206
2017-01-12,2017,1,12,Thursday,02,2017-02,11.25,11.57,11.1,11.45,72600,11.45,0.0043859817901739095,12.049999999999999,12.626600000000002
2017-01-13,2017,1,13,Friday,02,2017-02,11.45,11.9,11.45,11.6,105400,11.6,0.013100486873651507,11.992857142857144,12.6316
2017-01-17,2017,1,17,Tuesday,03,2017-03,11.45,11.45,10.85,10.95,148600,10.95,-0.05603453024388905,11.860714285714286,12.6296
2017-01-18,2017,1,18,Wednesday,03,2017-03,11.0,11.0,10.7,10.85,78500,10.85,-0.009132367994271307,11.760714285714286,12.6576
